umap_x,umap_y,umap_z,department,culture,medium,object_name,object_begin_date
-0.3987453,0.17831981,-2.1321628,European Paintings,Unknown,Oil on canvas,Painting,1860
0.23598222,-2.3097978,-0.65534854,Drawings and Prints,Unknown,Stipple engraving; printed in reddish brown ink; third state of three,Print,1783
7.279781,6.3563657,-15.64084,Asian Art,Japan,Silk,Piece,1700
0.14121038,7.832073,3.7495532,Arms and Armor,German,Steel,Sword,1790
3.4326587,3.6126015,0.8142059,Drawings and Prints,Unknown,"Watercolor and brown ink over graphite, with page design indicated in graphite",Drawing,1914
3.9921813,5.1199384,6.3189507,European Sculpture and Decorative Arts,French,Silk and metal thread,Bag,1600
8.8018055,-3.071622,2.6122296,European Sculpture and Decorative Arts,British,"Wrought iron, brass",Baluster,1700
-1.8664616,4.4565067,-1.2396296,Drawings and Prints,Unknown,Etching and aquatint,Print,1952
4.5459857,3.5589197,1.586824,Drawings and Prints,Unknown,Lithograph,Print,1857
-3.131434,2.9045336,-1.3817505,Modern and Contemporary Art,Unknown,Oil on canvas,Painting,1985
0.41634917,0.8063369,-2.2163906,Drawings and Prints,Unknown,Etching with plate tone,Print,1767
-4.869787,5.7878227,0.72079045,Asian Art,Japan,Woodblock print (surimono); ink and color on paper,Print,1801
5.220008,-14.592262,5.6114516,Drawings and Prints,Unknown,Commercial color lithograph,Trade card,1953
-7.0203753,-5.4592853,1.4263048,Asian Art,China,Gray Lingbi limestone; wood stand,Scholar's rock,1700
-0.01995712,-0.8704997,-7.374307,Drawings and Prints,Unknown,Stipple engraving,Print,1806
0.6814396,-3.2227294,4.2977877,Drawings and Prints,Unknown,Engraving,Print,1512
-6.329032,-7.254248,-2.8369591,Drawings and Prints,Unknown,Etching,Print,1710
-1.5400872,1.3114761,6.5986333,Photographs,Unknown,Salted paper print from glass negative,Photograph,1850
0.40796876,8.007216,11.742683,Photographs,Unknown,Photogravure,Photograph; Print,1921
2.468974,4.4617414,-1.9821441,Drawings and Prints,Unknown,"Half-tone commercial process, printed in brown ink on glossy wove paper",Print,1907
0.10960188,-0.9470448,6.0849285,Asian Art,Indonesia (Central Java),Gold,Bracelet,700
2.6257799,1.7838645,-15.046425,Photographs,Unknown,Film negative,Negative,1935
4.1995525,9.676578,2.020163,Asian Art,Japan,"Porcelain decorated with blue under the glaze (Arita ware, Imari type)",Bottle,1700
8.071551,8.583314,10.393342,Drawings and Prints,Unknown,Commercial color lithograph,Print,1889
-8.264858,1.4907997,2.2879403,Drawings and Prints,Unknown,Commercial lithograph,Baseball card,1912
-3.66155,-7.543529,1.0224701,The American Wing,American,Mahogany,Lighthouse clock,1800
1.3026303,12.0977,-3.3051417,Greek and Roman Art,Roman,Bronze,Candelabrum,1
4.7913046,8.125814,3.7576857,Egyptian Art,Unknown,Indurated limestone,"Arm, with garment, cartouche",-1353
-8.396064,4.9441767,-0.11762515,Drawings and Prints,Unknown,Etching; second state,Print,1805
9.470731,2.0428362,2.897599,Drawings and Prints,Unknown,Etching and aquatint,Print,1863
2.0689957,-9.362134,-6.0625825,Photographs,Unknown,Film negative,Negative,1932
-1.7096132,4.218916,-1.5136482,Photographs,Unknown,Unknown,Periodical,1948
4.1302295,8.646069,-4.245991,European Sculpture and Decorative Arts,French,"Bronze, partly gilt",Candelabra,1800
-6.2732697,3.0302763,-5.819265,Drawings and Prints,Unknown,Etching,Prints Ornament & Architecture,1740
8.061404,2.9969926,5.178284,Asian Art,Japan,"Timber bamboo, rattan, and lacquer",Tray,2012
-5.813181,3.3541315,-5.799338,Drawings and Prints,Unknown,Engraving,Books Prints Ornament & Architecture,1690
1.8508906,-2.788042,-6.358618,Musical Instruments,Chinese,papier mâché and other materials,"""Musical Ball"" (""Return Ball"")",1800
12.322972,-0.49720603,11.048993,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
-3.8557878,-7.7105083,0.80263776,The American Wing,American,Oil on canvas,Painting,1798
3.9016623,4.8971767,10.493047,Drawings and Prints,Unknown,Commercial color lithograph,Print,1913
1.4879127,4.2021265,-2.1101727,Drawings and Prints,Unknown,Drypoint,Print,1920
-1.9046967,3.6196342,3.5832984,Musical Instruments,probably British,"Wood, leather, brass",Basset Horn in F,1770
4.03157,-1.7039309,8.042686,Arms and Armor,Japanese,"Copper-gold alloy (shakudō), gold",Sword-hilt collar and pommel (Fuchigashira),1801
-1.5212771,1.066908,6.9075575,Photographs,Unknown,Salted paper print from glass negative,Photograph,1850
-8.632181,-0.9490063,7.073586,Drawings and Prints,Unknown,Woodcut,Print,1935
-1.8746126,5.072509,-14.906972,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1920
8.759558,-0.14640161,-9.669165,Photographs,Unknown,Film negative,Negative,1935
6.0479403,5.0234838,2.3048785,Drawings and Prints,Unknown,Lithograph,Print,2008
10.071627,0.5939699,-0.5394897,Drawings and Prints,Unknown,Lithograph; second state of three (Delteil),Print,1840
-0.5843448,3.9025013,-1.8385566,Photographs,Unknown,Gelatin silver print,Photograph,1960
-3.5893593,15.582251,-10.896999,Islamic Art,Unknown,"Stucco; carved, painted (?)",Fragment,800
-4.386655,8.487437,-4.9222045,European Sculpture and Decorative Arts,"French, Paris",Silver,Pomade jars,1745
-2.6724198,-9.243924,-2.3272467,Drawings and Prints,Unknown,Illustrations: wood engraving,Book,1865
-7.324062,3.4401133,3.7851007,Egyptian Art,Unknown,Ivory: Hippopotamus,Magic wand,-1850
4.1227508,-1.7434294,8.104476,Arms and Armor,Japanese,"Brass, gold, copper-gold alloy (shakudō)",Knife handle (Kozuka),1801
4.432216,-7.775305,0.41361815,Drawings and Prints,Unknown,Albumen photograph,Photograph,1883
4.380932,2.959482,-2.398475,Drawings and Prints,Unknown,Commercial color lithograph,Print,1887
-3.4596133,-6.7703085,5.6523347,The American Wing,British (American market),"Earthenware, transfer-printed",Cup plate,1827
-7.581772,4.3255124,-2.9464624,Egyptian Art,Unknown,"Stone, marble","Cippus, Horus",332
1.5023857,-2.8106236,-6.529799,Arms and Armor,Chinese,"Silver, gold, enamel",Archer's ring,1601
-2.9113638,-2.3752673,-0.16596185,Photographs,Unknown,Carbon print,Photograph,1903
0.8657381,7.2117696,-3.788791,Costume Institute,American,"fur, cotton, glass, synthetic",Hat,1970
-4.2305026,-3.8992698,5.1968226,Greek and Roman Art,"Greek, South Italian, Tarentine","Terracotta, gold",Appliqué in the form of rosettes,-350
-4.882525,9.142298,-6.9864225,Drawings and Prints,Unknown,Relief print (wood or metal),Print; decorative paper,1800
-2.443487,1.4511206,3.5681953,Arms and Armor,possibly French,Steel,Grandguard,1535
4.9692626,-1.4250137,-6.4336605,Drawings and Prints,Unknown,"Volume 2 of an album with 40 lithographs; second state of two (Armelhault & Bocher), 4 volumes; wood engravings on cover pages of each volume",Album,1815
-7.1150274,3.158501,4.014466,Egyptian Art,Unknown,"Ebony, ivory","Game box, hounds and jackals, Reniseneb",-1814
3.6098351,-0.27109525,9.229215,Greek and Roman Art,Roman,Sard,Intaglio,-99
2.5256884,-7.459835,-1.8551284,European Sculpture and Decorative Arts,"Spanish, Toledo",Iron,Key,1600
5.359824,7.9223566,17.041683,Drawings and Prints,Unknown,Albumen photograph,Photograph,1890
6.8118887,-2.8729484,-5.670605,Islamic Art,Unknown,Earthenware; incised decoration through white slip and coloring under transparent glaze,Fragment,1400
3.879959,0.1080944,5.4763446,Drawings and Prints,Unknown,Engraving,Print,1590
7.3266892,-1.3728274,-8.869137,Musical Instruments,French,"Wood, brass, mother-of-pearl",Ophimonocleide in C,1800
-2.662405,-10.211912,-10.868993,Drawings and Prints,Unknown,Etching; third state of four (Préaud),Print collection ornament & architecture,1633
9.454253,0.0051190117,-4.8424587,Egyptian Art,Unknown,Bronze or copper alloy,"Razor-knife, dega",-1550
6.528907,2.9939427,-4.2093225,Ancient Near Eastern Art,Assyrian,Ivory,Relief,-900
-3.9787116,-3.7536232,5.2562914,"Arts of Africa, Oceania, and the Americas",Paracas,"Ceramic, pigment",Bowl,-300
2.3068624,8.898887,-5.572677,European Sculpture and Decorative Arts,Spanish,Steel,Fire tools,1500
7.78684,7.0912075,-0.4733554,The American Wing,American,Parian porcelain,Vase,1830
4.067222,8.766117,-4.0446434,European Sculpture and Decorative Arts,French,Silk,Piece,1785
5.896796,10.292477,7.969838,Drawings and Prints,Unknown,Commercial color lithograph,Print,1889
-5.4945116,-2.821644,8.302722,Arms and Armor,Italian,"Iron alloy, copper alloy",Brigandine plate,1400
-2.6623168,-9.22995,-2.314608,Drawings and Prints,Unknown,Illustrations: wood engraving,Book,1852
-3.0526617,3.8424702,-0.6694238,Photographs,Unknown,Gelatin silver print,Photograph,1975
0.92696285,7.773526,-8.726802,Asian Art,Japan,Black and sprinkled gold lacquer; Ojime: tiger-eye bead; Netsuke: cluster of masks carved in ivory,Inrō,1800
-4.8087244,-14.810326,-9.184449,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
-2.0633965,-2.2876973,1.865909,Photographs,Unknown,Gelatin silver print,Photograph,1935
2.9098268,-2.9750524,-8.746261,The American Wing,British,"Earthenware, lusterware",Plate,1832
-1.397734,1.4620174,6.533039,Photographs,Unknown,Daguerreotype with applied color,Daguerreotype,1840
10.070521,0.59929806,-0.50886875,Drawings and Prints,Unknown,Lithograph; second state of two (Delteil),Print,1844
-3.1256769,1.536967,4.2083025,European Sculpture and Decorative Arts,"probably Italian, Venice",Carnelian and gold,Cameo,1500
8.757915,-0.14570406,-9.672762,Photographs,Unknown,Film negative,Negative,1935
6.7306414,-2.9477797,-5.5575824,Islamic Art,Unknown,"Leather; stamped, painted, gilded, and inset with turquoise",Bookbinding,1500
7.0186563,3.9999878,-5.40038,Arms and Armor,French,Bronze,Buckle loop,1301
-3.12409,-7.0332675,-3.8793356,Drawings and Prints,Unknown,Etching,Print; ephemera,1825
6.347101,2.860636,14.930573,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragments,-500
-6.091123,3.1640923,-5.8265367,Drawings and Prints,Unknown,Etching,Album Prints Ornament & Architecture,1718
-3.9947908,-0.7812306,9.349628,European Sculpture and Decorative Arts,possibly Dutch,Silver,Book clasp,1700
1.4903679,0.8817267,-8.164222,Egyptian Art,Unknown,"Faience, red, white",Ring bezel,-332
10.536712,-3.0498614,8.167967,Asian Art,China,"Green tourmaline, the interior stained blue, with pink tourmaline stopper, wood stand",Snuff bottle,1850
-14.728184,-3.7909176,5.185823,Egyptian Art,Unknown,Faience,"Tile, palace of Ramesses II (dish)",-1279
-2.78696,4.9739537,-6.6755266,European Sculpture and Decorative Arts,European,"Plaster, painted cream",Chessman (queen),1900
7.2903347,-0.74381757,-0.7357211,Arms and Armor,"Indian, Rajput",Unknown,Matchlock gun,1801
-9.231762,-4.5270014,1.5276263,Egyptian Art,Unknown,"Limestone, ink","Inscribed stone, Hatshepsut, Maatkare, hieratic",-1473
-5.313824,0.24738814,-4.858257,Costume Institute,French,wool,Coat,1935
0.24657133,-2.2388604,-1.0687572,Drawings and Prints,Unknown,Etching and engraving; first state of five (Bocher),Print,1781
-2.4478264,-3.0961347,-7.360913,The American Wing,American,Blue-cut-to-clear glass,Cordial,1850
-4.5161886,-14.828046,6.6336937,Egyptian Art,Unknown,"Pottery and ink, paint",Jar Label,-1390
-1.0101521,-6.8145723,3.108793,Arms and Armor,Japanese,"Brocade, leather",Archer's sleeve,1590
-8.378229,-3.281153,-1.6051593,Greek and Roman Art,Cypriot,Terracotta,"Lamp, saucer-shaped",-399
-7.35064,-7.9347453,4.206585,Photographs,Unknown,Chromogenic print,Photograph,2002
-2.7022943,0.048969515,-6.9589643,Ancient Near Eastern Art,Mitanni,"Ceramic, paint",Sherd,-1500
4.6738973,-7.7105103,0.27835894,Islamic Art,Unknown,"Silver, parcel-gilt",Spoon,1850
-2.2756102,4.011416,-1.2753319,Photographs,Unknown,Gelatin silver print,Photograph,1969
-3.1612356,-2.264611,-0.86026645,Modern and Contemporary Art,Unknown,Marble,Sculpture,1920
8.589284,6.273088,4.736977,Asian Art,China,Wood,Woodblock,1920
-4.551133,-8.345958,7.7872534,Greek and Roman Art,Unknown,Bronze,Cymbal,-7000
-2.7535074,0.9306011,-1.5316294,Arms and Armor,Mongolian or Tibetan,"Iron, silver, gold, brass or copper alloy",Helmet,1275
7.0682087,0.1633619,8.391952,Drawings and Prints,Unknown,Engraving,Print,1585
11.47777,3.6514049,-1.3166268,Egyptian Art,Unknown,Faience,Scarab,-1473
5.148853,2.9758239,8.456345,"Arts of Africa, Oceania, and the Americas",Holo peoples,"Wood, raffia, cane, twine, pigment",Mask,1800
9.168876,2.438366,3.1692111,Photographs,Unknown,Gelatin silver print,Photograph,1941
2.1151788,14.39596,-10.513723,Drawings and Prints,Unknown,Albumen photograph,Photograph,1890
-1.9589033,3.9857802,-1.492678,Photographs,Unknown,Film negative; Gelatin silver print,Negative; Contact Sheet,1965
-0.6965542,0.05335459,-1.1633071,Drawings and Prints,Unknown,Chromolithograph,Unknown,1898
-6.0794916,8.340341,-13.144309,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
3.993108,5.1194,6.3197217,European Sculpture and Decorative Arts,French,Walnut,Drop-leaf table,1585
-1.9930134,2.5038586,-8.364455,"Arts of Africa, Oceania, and the Americas",Fon peoples,Silver,Bracelet,1800
-3.4703574,-2.3909779,-1.4416643,Drawings and Prints,Unknown,Etching,Print,1927
-5.305003,4.3826075,1.9051487,Asian Art,Japan,Clay roughly modeled with two small figures; light glaze (Seto ware),Incense box,1800
3.8913164,0.093968645,5.4876633,Drawings and Prints,Unknown,Pen and brown ink and brown and gray wash over traces of black chalk. Framing line in pen and brown ink,Drawing,1580
9.673502,-7.3895254,-10.151727,European Sculpture and Decorative Arts,British or French,Gilded brass,Watch cock,1600
0.023637773,-7.1819987,-5.077397,European Sculpture and Decorative Arts,"Italian, Urbino",Maiolica (tin-glazed earthenware),Plate,1532
-3.2437205,-7.6057158,2.0536053,The American Wing,American,Oil on wood,Painting,1879
6.326305,5.967781,0.13745965,Costume Institute,American,Silk,Collar,1893
-4.771901,-3.4737937,4.541063,Greek and Roman Art,Lydian,Terracotta,Tile fragment,-599
6.9694366,-1.3671142,-0.08263587,European Sculpture and Decorative Arts,possibly British,Cotton,Piece,1800
0.63448405,8.728018,11.819478,Drawings and Prints,Unknown,Illustrations: wood engraving,Book,1888
-5.660763,3.5294194,-5.870243,Drawings and Prints,Unknown,Etching,Print,1630
1.6283379,-8.329025,3.8279588,Asian Art,Japan,Lacquer,Incense box,1867
-3.0470889,-2.2559834,-0.17408566,Drawings and Prints,Unknown,Lithographic print with dark gray ink,Print,1910
-0.077728674,-0.02580642,-1.7543461,Drawings and Prints,Unknown,Graphite and chalk on paper,Drawing,1840
-3.053203,5.546484,-1.5399157,Photographs,Unknown,Glass negative,Glass negative,1930
-6.790394,6.030057,-3.7231016,Costume Institute,American,"leather, rhinestones, plastic",Necklace,1977
17.157509,2.8882182,8.894896,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-3.601906,-2.2980905,-1.5149462,Drawings and Prints,Unknown,Lithograph,Print,1935
-4.660014,-3.4281309,4.5725703,Ancient Near Eastern Art,Assyro-Babylonian,"Banded and flawed orange Carnelian (Quartz)
",Stamp seal,-700
10.610685,0.17437877,-0.6518074,Drawings and Prints,Unknown,Lithograph on wove paper; third state of three (Delteil),Print,1866
0.6590895,1.2902278,-3.3396072,Drawings and Prints,Unknown,"Pen and brown ink, watercolor, over graphite. Framing lines in pen and gray ink. Design is pasted onto mounting paper.",Drawing,1800
-2.993224,-7.647788,1.951791,The American Wing,American,Graphite on off-white wove paper,Drawing,1876
-4.384189,-1.9794538,0.07216645,Modern and Contemporary Art,Unknown,"Aquatint, drypoint",Print,1998
-1.2316362,3.8522465,-4.3801637,European Sculpture and Decorative Arts,Russian,"Silver, gold, enamel",Parasol handle,1885
-0.19159442,-2.3647227,-1.1098804,Drawings and Prints,Unknown,Unknown,Book,1789
4.80953,-6.0966544,-12.532723,Drawings and Prints,Unknown,Commercial color lithograph,Trade card,1949
0.5037619,0.20016629,9.496306,Drawings and Prints,Unknown,Wood engraving,Print,1860
14.577972,0.9859582,-3.273964,European Sculpture and Decorative Arts,French,Unknown,Ribbon,1800
6.316051,6.9195485,0.20324998,Costume Institute,American,(a-d) silk,Fencing ensemble,1924
-4.7254257,6.5620875,1.268738,Asian Art,Japan,Woodblock print; ink and color on paper,Print,1861
5.307147,4.484475,3.619878,Drawings and Prints,Unknown,Commercial color lithograph,Print,1900
0.32472444,-10.768674,-5.9860163,European Sculpture and Decorative Arts,"French, Paris",Hard-paste porcelain,Jug,1800
2.6375234,1.7722043,-15.0347,Photographs,Unknown,Film negative,Negative,1935
5.219757,-14.592382,5.6113453,Drawings and Prints,Unknown,Commercial color lithograph,Trade card,1953
1.2168889,-5.5336423,2.7895775,Photographs,Unknown,Albumen silver print from glass negative,Mugshot,1894
4.9678645,-7.525169,-0.025986472,Islamic Art,Unknown,Oil on canvas,Painting,1800
-5.664357,8.046959,6.7252364,European Sculpture and Decorative Arts,"French, Sèvres",Hard-paste biscuit porcelain,Medallion,1800
-3.7998545,-1.0013353,9.156657,European Sculpture and Decorative Arts,"possibly French, Provence","Wax, fabric, glass",Sculpture,1700
-0.29381832,4.4724045,2.0535202,Costume Institute,probably French,cotton,Gloves,1944
4.3610396,2.4079645,-5.577853,Drawings and Prints,Unknown,Commercial color photolithograph,"Print, baseball",1925
-0.39587313,-7.9684987,5.446731,Asian Art,Korea,Silver,Ornament,918
-6.378566,2.8879046,-5.719139,Drawings and Prints,Unknown,Etching,Print,1772
0.9917536,-5.7914996,14.5579405,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
3.8550231,8.999484,5.2411075,Photographs,Unknown,Film negative,Negative,1933
1.9336123,-2.2617097,-8.919192,European Sculpture and Decorative Arts,British,Canvas worked with silk thread; tent stitch,Embroidered picture,1647
-3.13625,2.2865384,4.1172013,Arms and Armor,"blade, German; hilt, Italian","Steel, iron wire",Cup-hilted rapier,1625
-6.1916666,0.2644388,4.1780977,Drawings and Prints,Unknown,Lithograph; second state of two (Armelhault & Bocher),Print,1853
0.7162293,-3.6371796,9.813033,Asian Art,Newari for Nepal or Tibet market,"Gilt silver, brass, diamonds, emeralds, rubies, sapphires, pearls, coral, shell, turquoise, and semiprecious stones
",Ornament,1600
-1.4593983,3.7732587,2.1378138,European Sculpture and Decorative Arts,Flemish,Needle lace,Flounce,1700
-7.308952,-5.735193,1.375382,Asian Art,China,"Porcelain painted in underglaze cobalt blue, overglaze red and gild, with coffee glaze on exterior (Jingdezhen ware)",Saucer,1700
4.1295576,8.637671,-4.2262793,European Sculpture and Decorative Arts,French,Silk,Sample,1800
-3.5494113,-2.2595332,1.1711286,Drawings and Prints,Unknown,Transfer lithograph,Print,1964
4.7622466,2.334718,8.370586,"Arts of Africa, Oceania, and the Americas",Banks or Aoba Islands,"Shell beads, glass beads, fiber",Necklace,1800
-3.3099937,3.009203,-0.74019843,Modern and Contemporary Art,Unknown,Oil on board,Painting,1997
-6.2207665,-0.7616964,8.178958,European Sculpture and Decorative Arts,British,Polychrome terracotta,Bust,1510
-7.2446003,10.58565,3.9064465,Drawings and Prints,Unknown,"Pen and black ink, watercolor and gouache with gum arabic",Drawing,1850
-3.7204802,3.4647377,-5.2960396,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1928
3.9410026,8.828336,-3.8667188,European Sculpture and Decorative Arts,French,Unknown,Sample,1800
5.663129,7.202167,-3.3290188,Drawings and Prints,Unknown,Etching; second state of two (Lieure),Print,1621
0.9053049,-4.536933,1.0165007,Photographs,Unknown,Albumen silver print from glass negative,Photograph; Carte-de-visite,1863
0.43008873,9.4466,11.9442835,Drawings and Prints,Unknown,Hand-colored lithograph,Print,1848
-3.9973834,-0.7779245,9.352481,European Sculpture and Decorative Arts,"Greek Islands, Rhodes",Silk on linen,Bed valance,1700
-4.1302576,-2.0929956,-10.581565,Drawings and Prints,Unknown,Printed felt,"Print, baseball",1914
-9.130897,-7.4632797,-1.9014194,Costume Institute,American,metal,Stud,1700
-3.4542546,1.3545452,-4.57263,Greek and Roman Art,Roman,Glass,Bead,200
-2.345596,-2.248831,-1.7006692,Drawings and Prints,Unknown,Illustrations: etching,Book,1892
-6.774229,-2.4695156,-5.653338,Modern and Contemporary Art,Unknown,Watercolor and gouache on graph paper,Drawing,1968
6.0829706,-7.237817,-6.4354014,The Cloisters,German,Limewood with paint and gilding,Statuette,1510
-3.9139833,-2.0636997,-0.82629347,Drawings and Prints,Unknown,Linoleum cut,Print,1958
-1.4738842,-2.1504588,1.6418033,Drawings and Prints,Unknown,Commercial color lithograph,Print,1890
17.157465,2.8881533,8.894791,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-2.0870433,4.8481994,-14.580096,Drawings and Prints,Unknown,Commercial photolithograph,Print,1917
2.380147,6.029381,1.0084134,The American Wing,American,"Watercolor, graphite and white gouache on tan wove paper",Watercolor,1863
1.4458662,7.9560285,3.740312,European Sculpture and Decorative Arts,German,"Silver, parcel gilt",Box with cover,1585
10.991328,-0.15090084,-1.1085738,Drawings and Prints,Unknown,Lithographs,Portfolio,1930
7.0735493,0.19958316,8.466938,Drawings and Prints,Unknown,Engraving,Print,1592
6.74326,2.270452,-5.261731,Islamic Art,Unknown,"Earthenware; molded decoration, glazed",Fragment,800
0.38290146,6.2671804,4.717386,Costume Institute,French,cotton,Evening dress,1965
0.1901605,10.963894,-1.2415276,Drawings and Prints,Unknown,Etching,Print,1535
-3.6657562,-7.590107,1.1233995,The American Wing,American,Cotton embroidered with cotton thread,Coverlet,1822
-7.2452397,1.2808751,8.536566,European Sculpture and Decorative Arts,"German, Nymphenburg",Hard-paste porcelain,Cup,1800
-4.7443576,10.777476,4.3891354,Drawings and Prints,Unknown,Commercial color lithograph,Trade card,1954
-3.969748,-7.7893825,0.58571184,The American Wing,American,Silver,Cann,1765
-2.696701,1.0285887,3.950679,Asian Art,India (Gujarat),"Ink, opaque watercolor, and gold on paper",Folio,1400
3.6385138,0.7079234,-3.0905716,Drawings and Prints,Unknown,Engraving and etching,Print,1785
-2.0916836,-2.2586772,2.308015,Photographs,Unknown,Gelatin silver print,Photograph,1952
-0.0876739,-1.9285885,0.460004,Drawings and Prints,Unknown,Stipple engraving,Print,1775
-4.814418,6.300365,0.75417906,Asian Art,Japan,Woodblock print; ink and color on paper,Woodblock print,1825
-6.6164365,8.548461,-13.257093,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
-3.1925602,-2.1751337,-1.632688,Drawings and Prints,Unknown,Illustrations: color lithographs,Book,1927
-5.271653,0.28223893,-4.813379,Costume Institute,French,"silk, rhinestones",Textile,1920
5.386914,-3.9470775,-0.52104175,Drawings and Prints,Unknown,Engraving,"Print, album",1583
-14.728269,-3.7909198,5.1858563,Egyptian Art,Unknown,Faience,"Tile, palace of Ramesses II, stairway",-1279
-3.3046508,-6.757127,2.2196717,The American Wing,American,Oil on canvas,Painting,1922
0.80379355,0.0115458835,9.916207,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1856
4.9232635,-1.326443,-6.1410093,Drawings and Prints,Unknown,Hand-colored etching,Print,1802
5.2009206,5.1551175,-4.3061666,Costume Institute,Japanese,rayon,Dress,1983
3.8871524,9.097434,-3.4789937,European Sculpture and Decorative Arts,French,"Parchment, tortoiseshell",Fan,1760
3.7017338,3.2803798,-2.0249438,Drawings and Prints,Unknown,Lithograph,Print,1896
-6.0632367,-7.4018397,10.967177,Modern and Contemporary Art,Unknown,Silk,Textile sample,1900
-2.5910387,-3.2210882,-7.5534725,Costume Institute,American,linen,Ensemble,1949
0.8642663,7.524982,-2.9246092,Costume Institute,American,silk,Vest,1954
7.0480843,3.9671707,-5.453934,The Cloisters,French,Marble,Shaft,1275
6.500366,2.9707341,-4.172545,Ancient Near Eastern Art,Assyrian,Glazed ceramic,Button,-900
-3.7993143,3.249376,-4.89445,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1930
2.324315,-1.6296146,0.7164908,Drawings and Prints,Unknown,Etching,Print,1657
-8.886612,-4.213435,0.8862672,Egyptian Art,Unknown,Stone,"Scarab, Thutmose III",-1479
4.452223,3.108738,-1.5938685,Drawings and Prints,Unknown,Commercial color lithograph,Print,1881
-8.268366,3.1406205,2.2063098,Egyptian Art,Unknown,Faience,"Lentoid Bottle, ""New Year's Bottle""",-664
10.750104,-3.857947,-0.07420277,Drawings and Prints,Unknown,Illustrations: engraving,Book,1812
5.3646398,7.0750017,-3.5255463,Drawings and Prints,Unknown,Etching,Print,1617
-2.6272867,-2.3002307,-1.4168063,Drawings and Prints,Unknown,"Illustrations: wood engravings, some in color, and lithographs",Book ; periodical,1902
-0.89013624,4.4940434,2.323983,Musical Instruments,Swiss,Various materials,Music Box,1830
-0.38859138,-3.930661,9.5344515,Drawings and Prints,Unknown,Woodcut,Books Prints Ornament & Architecture,1625
7.017697,-5.0614653,-3.9726808,Drawings and Prints,Unknown,"Pen and brown ink, gray wash, over black chalk; framing line in pen and brown ink, by the artist",Drawing,1652
0.7042119,-3.2353086,4.3111596,Drawings and Prints,Unknown,Woodcut; first of two states,Print,1510
3.3164122,-3.3219042,3.0355222,"Arts of Africa, Oceania, and the Americas",Manjaka peoples,"Cotton, synthetic yarns",Wrapper,1970
3.9019003,-0.054788392,2.6818178,Drawings and Prints,Unknown,Etching; first state of two (Lieure),Print,1624
-6.719984,6.1453857,-3.870506,Costume Institute,American,silk,Necktie,1955
0.5005647,-5.199114,2.932011,Modern and Contemporary Art,Unknown,Oil on canvas,Painting,1928
-3.3169427,-7.2067056,-3.6458552,Drawings and Prints,Unknown,Engraving,Print,1800
9.424128,-6.586652,-0.9355188,Costume Institute,American or European,[no medium available],Trimming,1800
5.2077913,-1.1185703,14.0344305,Drawings and Prints,Unknown,Commercial color lithograph,Print,1909
-5.416403,0.17186256,-4.9657874,Costume Institute,French,"(a) silk, metal; (b) silk, metal",Dress,1971
1.465846,-1.2107819,0.6934944,Drawings and Prints,Unknown,Black chalk and graphite heightened with white gouache on off-white paper prepared with blue gouache,Drawing,1695
7.9183908,-9.913412,-2.9051034,European Sculpture and Decorative Arts,German,Lead,Plaquette,1500
0.5541376,5.8863583,4.9017982,Costume Institute,French,wool,Dress,1923
-2.4159625,-5.4220867,-9.71004,European Sculpture and Decorative Arts,"Italian, Florence",Glazed terracotta,Medallion,1495
-2.1267486,-2.2956018,7.0463996,Egyptian Art,Unknown,Carnelian,Hippopotamus head amulet,-2030
1.1688656,11.378097,-2.9658747,Greek and Roman Art,Roman,Marble-Phrygian,Sarcophagus fragment,200
3.5977685,0.74038017,-2.8060555,Drawings and Prints,Unknown,Etching,"Print, album",1749
5.070868,-3.5444562,9.597808,Drawings and Prints,Unknown,"Pen and black ink, watercolor and gouache",Drawing,1877
-1.7543014,0.26817656,4.3714013,Medieval Art,Crusader,Stained Glass,Fragment,1200
6.216182,3.183993,-2.4679892,Drawings and Prints,Unknown,Albumen photograph,Photograph,1887
3.0396469,-2.9890225,3.2175279,"Arts of Africa, Oceania, and the Americas",Ojibwa,"Birchbark, spruce root, Native-tanned skin",Container with lid,1860
-6.5058303,2.736453,-5.6555533,Drawings and Prints,Unknown,Stipple and wash manner,Print,1787
-0.04381644,4.0364094,-1.9384922,Drawings and Prints,Unknown,Etching,Print,1949
4.4024334,2.4588892,-5.5352693,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1920
2.1154306,14.39628,-10.513512,Drawings and Prints,Unknown,Albumen photograph,Photograph,1890
-1.9413481,8.047771,-4.908136,Islamic Art,Unknown,Bone,bead,0
7.217494,6.5931525,-0.3780182,Costume Institute,American,"wool, cotton",Vest,1855
